(1903.0, 1917.453601), (1893.208652976, 1911.7591070879998), (1883.3679544045, 1906.03591108975), (1873.487774595, 1900.2897534224999), (1863.518762, 1894.491932)
(1863.518762, 1894.491932), (1842.956553739166, 1882.4602971064057), (1831.2525968583375, 1875.3437977153558), (1826.4105096379656, 1871.8450137083444), (1826.268762, 1870.563588)
(1826.268762, 1870.563588), (1829.9820217731146, 1870.1050094990774), (1838.4403690737595, 1869.5717930049714), (1850.3458163906248, 1869.03182821875), (1864.5, 1868.548456)
(1864.5, 1868.548456), (1873.518, 1868.285817772), (1882.518, 1868.0237037719999), (1891.5, 1867.762114), (1900.5, 1867.5)
(1900.5, 1867.5), (1900.570745126, 1864.8205625), (1900.641632168, 1862.13575), (1900.71251921, 1859.4509375), (1900.783832, 1856.75)
(1900.783832, 1856.75), (1900.8545768767501, 1854.0705625), (1900.925463669, 1851.38575), (1900.9963504612501, 1848.7009375), (1901.067663, 1846.0)
(1901.067663, 1846.0), (1899.62604312325, 1846.0042245382501), (1898.181531331, 1846.008457551), (1896.73701953875, 1846.01269056375), (1895.283832, 1846.016949)
(1895.283832, 1846.016949), (1889.31613413511, 1846.1374110992451), (1877.2595839909568, 1846.454404684983), (1860.7927533621973, 1846.9220175635764), (1841.5, 1847.497401)
(1841.5, 1847.497401), (1822.5535797119999, 1848.0629684248124), (1806.0572878701169, 1848.5327022677288), (1793.8547345882528, 1848.855304314255), (1787.75, 1848.980452)
(1787.75, 1848.980452), (1786.3168125000002, 1848.9853243390003), (1784.8807499999998, 1848.990206452), (1783.4446874999999, 1848.995088565), (1782.0, 1849.0)
(1782.0, 1849.0), (1782.0, 1851.6973), (1782.0, 1854.3945999999999), (1782.0, 1857.0919000000001), (1782.0, 1859.8)
(1782.0, 1859.8), (1782.07641854948, 1864.6164762266555), (1782.3066442195247, 1868.218249368392), (1782.6916680530805, 1870.6176713422392), (1783.236825, 1871.836825)
(1783.236825, 1871.836825), (1786.8324844590152, 1874.123709887115), (1795.6787166828112, 1879.416972721775), (1808.3719377793182, 1886.8858780751389), (1823.630827, 1895.771714)
(1823.630827, 1895.771714), (1845.5306091403506, 1908.5268102576783), (1856.8627035861368, 1915.4221173995725), (1860.729272359375, 1918.470588265625), (1860.081991, 1919.607572)
(1860.081991, 1919.607572), (1856.693955875501, 1920.1334359533535), (1849.28666375892, 1920.6212977161908), (1838.1345644574858, 1921.0558923049), (1823.437989, 1921.422749)
(1823.437989, 1921.422749), (1810.1190815568991, 1921.7255950510923), (1798.7413709436378, 1922.0540332850032), (1790.5388957114758, 1922.3684667550274), (1786.75, 1922.629521)
(1786.75, 1922.629521), (1786.0638749999998, 1922.761603805), (1785.3770625000002, 1922.8938189575001), (1784.6902499999999, 1923.02603411), (1784.0, 1923.158911)
(1784.0, 1923.158911), (1784.0, 1925.5949420305), (1784.0, 1928.0309730609997), (1784.0, 1930.4670040914998), (1784.0, 1932.912789)
(1784.0, 1932.912789), (1784.0525026546754, 1936.7490416009125), (1784.195471012404, 1939.9916305803426), (1784.4068567652964, 1942.2979270499907), (1784.666667, 1943.333333)
(1784.666667, 1943.333333), (1786.6436724633554, 1943.8220953569387), (1794.2731314009675, 1943.8873190239995), (1812.067301655919, 1943.4673909561493), (1844.5, 1942.502599)
(299.412841, 1852.897038), (300.8304371947747, 1848.4244302679367), (307.0903085760354, 1834.979207647485), (319.4611962240739, 1809.9644528180872), (339.60991, 1770.0)
(339.60991, 1770.0), (349.74247495349994, 1749.99175), (359.98854114375, 1729.759375), (370.3377902765, 1709.32325), (380.883087, 1688.5)
(380.883087, 1688.5), (414.218009456, 1688.50248239), (447.45332557000006, 1688.5049573625001), (480.522631114, 1688.5074199725), (513.691543, 1688.50989)
(513.691543, 1688.50989), (598.0512682773469, 1688.6175738309548), (643.8707133580202, 1689.2511309448882), (667.3990059835565, 1690.885662998501), (684.0, 1694.016353)
(684.0, 1694.016353), (708.0213169394058, 1701.9177113647952), (725.1598017845683, 1713.6859717270231), (736.3434350241596, 1729.961474379833), (742.530247, 1751.5)
(742.530247, 1751.5), (742.6463494493931, 1784.9579585055192), (731.6375989073273, 1812.377553769204), (710.0560642812834, 1833.6822226642403), (678.0, 1848.765406)
(678.0, 1848.765406), (667.551323927875, 1851.7598779159473), (658.285374901586, 1853.2827816062008), (647.2368904004142, 1853.5939426867797), (631.282667, 1852.945308)
(631.282667, 1852.945308), (580.0099536544059, 1852.33585837582), (484.6792053617242, 1852.2987859103105), (383.7374766082222, 1852.7645744678327), (318.994475, 1853.660226)
(318.994475, 1853.660226), (309.6627544632578, 1853.9219766471097), (303.8514604759886, 1853.9056356724775), (300.7185439029833, 1853.5771335184284), (299.412841, 1852.897038)
(472.5, 1851.368616), (537.9142036048679, 1851.1187092560597), (583.4106365208086, 1851.1242244529199), (613.1418382380173, 1851.394063818046), (631.102218, 1851.943031)
(631.102218, 1851.943031), (647.581338765625, 1852.562529609375), (659.2877406209843, 1852.1605216572348), (669.1125097070433, 1850.4598139454574), (680.043109, 1847.149995)
(680.043109, 1847.149995), (707.8789783107234, 1833.7946055560587), (727.8663912147131, 1815.364880913879), (739.6316032342507, 1792.1214421407794), (742.674417, 1764.047994)
(742.674417, 1764.047994), (738.2651332947155, 1738.2595016088105), (727.5608625571363, 1718.405028557646), (709.8286145848036, 1704.1455066684935), (684.149074, 1695.039306)
(684.149074, 1695.039306), (667.5924662431789, 1691.9148897561122), (644.2170448369177, 1690.2624913701145), (598.8208992914614, 1689.6203269851082), (514.194675, 1689.510104)
(514.194675, 1689.510104), (481.44910730999993, 1689.50760326), (448.505081634, 1689.505087364), (415.39567430299996, 1689.502558838), (381.889351, 1689.5)
(381.889351, 1689.5), (371.53034797199996, 1709.9807927499999), (361.26347046499995, 1730.2794440625), (351.098954648, 1750.375716), (340.944675, 1770.45175)
(340.944675, 1770.45175), (324.82671258237156, 1802.3960633464), (311.83886844416463, 1828.28154427016), (303.1810676977321, 1845.7005670864528), (300.0, 1852.357565)
(300.0, 1852.357565), (301.28210364778494, 1852.7127635944234), (304.98044117363895, 1852.8861930804173), (310.85820660081964, 1852.8736885760952), (318.75, 1852.669606)
(318.75, 1852.669606), (336.7645639313994, 1852.3673315796673), (371.8157364774375, 1852.0211904094783), (418.65380913490134, 1851.6748056610404), (472.5, 1851.368616)
(1780.652324, 1825.246466), (1779.8688892674563, 1811.2141932274612), (1778.9716059167004, 1781.156459662011), (1778.3550255722384, 1750.6723025806039), (1778.438825, 1736.227437)
(1778.438825, 1736.227437), (1797.877710417703, 1735.0307305167098), (1838.8532293691035, 1733.8155568187017), (1879.0362685560929, 1733.1021001174356), (1897.663717, 1733.377167)
(1897.663717, 1733.377167), (1898.778536165669, 1748.1388728864913), (1900.0728028812264, 1779.3359012932713), (1900.9593876791528, 1810.097643041618), (1900.878075, 1824.452073)
(1900.878075, 1824.452073), (1897.5512401347282, 1824.8693368257912), (1890.7685409176981, 1825.1430965830239), (1883.9601442730273, 1825.1913067765092), (1880.595843, 1824.929176)
(1880.595843, 1824.929176), (1880.3063479949578, 1822.1884947820276), (1879.918793148198, 1815.1062875493635), (1879.48267923693, 1804.7183474185972), (1879.046574, 1792.013241)
(1879.046574, 1792.013241), (1878.5990780815216, 1779.4610551902542), (1878.1153314632306, 1769.0233056709008), (1877.6535847555542, 1761.8158400299378), (1877.271767, 1758.959873)
(1877.271767, 1758.959873), (1875.8094567395256, 1758.733865283598), (1872.3861321705122, 1758.6216580534478), (1867.5069336309828, 1758.6301624785247), (1861.636842, 1758.767461)
(1861.636842, 1758.767461), (1857.935915409, 1758.8897822499998), (1854.2275572385, 1759.0123491250001), (1850.51548327825, 1759.1350388125), (1846.773683, 1759.258711)
(1846.773683, 1759.258711), (1846.86456353975, 1766.796402161), (1846.9553532897498, 1774.326563161), (1847.04596146025, 1781.841663839), (1847.136842, 1789.379355)
(1847.136842, 1789.379355), (1847.2277222895, 1796.9170464112499), (1847.3185117895, 1804.44720766125), (1847.4091197105, 1811.9623085887501), (1847.5, 1819.5)
(1847.5, 1819.5), (1844.9842265305, 1819.5706010595002), (1842.463406374, 1819.641343746), (1839.9425862174999, 1819.7120864325), (1837.406626, 1819.783254)
(1837.406626, 1819.783254), (1834.89085277975, 1819.8538550595), (1832.370032873, 1819.924597746), (1829.84921296625, 1819.9953404325001), (1827.313253, 1820.066508)
(1827.313253, 1820.066508), (1827.149752877, 1816.657357866), (1826.9859244405002, 1813.2413620490001), (1826.82193184725, 1809.8219433905), (1826.656626, 1806.375142)
(1826.656626, 1806.375142), (1826.4028484488495, 1800.1691097584583), (1826.1941352995234, 1793.316391830319), (1826.0525143537038, 1786.64958453302), (1826.0, 1780.981459)
(1826.0, 1780.981459), (1825.949890172038, 1776.0888701781016), (1825.8130460432646, 1771.371831989958), (1825.6098829156326, 1767.36704069018), (1825.360011, 1764.609916)
(1825.360011, 1764.609916), (1825.200493991, 1763.44611117025), (1825.0406569880001, 1762.279971727), (1824.880819985, 1761.11383228375), (1824.720023, 1759.940689)
(1824.720023, 1759.940689), (1821.7016025090002, 1760.010393258), (1818.6801545150001, 1760.08016743), (1815.655679018, 1760.150011516), (1812.610011, 1760.220345)
(1812.610011, 1760.220345), (1809.59159075825, 1760.29004900875), (1806.57014301375, 1760.35982293125), (1803.5456677665, 1760.4296667675), (1800.5, 1760.5)
(1800.5, 1760.5), (1800.5931455525001, 1768.4743296132501), (1800.6861980525, 1776.44069286325), (1800.7790644474999, 1784.3911233867498), (1800.87221, 1792.365453)
(1800.87221, 1792.365453), (1801.003978942466, 1808.465910211374), (1800.9102153863112, 1818.303643485271), (1800.5488558085822, 1823.3642267216287), (1799.87221, 1825.10014)
(1799.87221, 1825.10014), (1796.2723462656556, 1825.7182446456675), (1789.9148684630861, 1825.9656480908548), (1783.7227598970767, 1825.8177325115635), (1780.652324, 1825.246466)
(1799.167736, 1792.609859), (1799.0595789991276, 1776.8037675839635), (1799.1621612158037, 1766.8933189026318), (1799.5169576426802, 1761.67622172255), (1800.167736, 1759.875172)
(1800.167736, 1759.875172), (1801.6383177159325, 1759.5463472261613), (1804.6625138725244, 1759.2744466918152), (1808.794133533666, 1759.0881670788262), (1813.610709, 1759.015313)
(1813.610709, 1759.015313), (1816.63535857275, 1759.01148857825), (1819.6600081455, 1759.0076641565), (1822.681630041, 1759.003843563), (1825.721418, 1759.0)
(1825.721418, 1759.0), (1825.8789101002499, 1760.3111875), (1826.0364022004999, 1761.622375), (1826.19389430075, 1762.9335624999999), (1826.352017, 1764.25)
(1826.352017, 1764.25), (1826.5978723750002, 1767.2353515624998), (1826.80112175, 1771.4828125), (1826.9404538025017, 1776.4161615890362), (1826.995363, 1781.5)
(1826.995363, 1781.5), (1827.051726429121, 1787.1716756399035), (1827.1955622901185, 1793.7270414447867), (1827.4046503981233, 1800.34613849994), (1827.658378, 1806.25)
(1827.658378, 1806.25), (1827.82078218325, 1809.4343125), (1827.9831863665, 1812.618625), (1828.145427983, 1815.7997500000001), (1828.308645, 1819.0)
(1828.308645, 1819.0), (1830.6667720125001, 1819.0), (1833.024899025, 1819.0), (1835.3830260375, 1819.0), (1837.750595, 1819.0)
(1837.750595, 1819.0), (1840.10872226225, 1819.0), (1842.4668495244998, 1819.0), (1844.82497678675, 1819.0), (1847.192546, 1819.0)
(1847.192546, 1819.0), (1847.0101669775, 1811.413125), (1846.8272380684998, 1803.803375), (1846.6439425685, 1796.178375), (1846.459364, 1788.5)
(1846.459364, 1788.5), (1846.27698472875, 1780.913125), (1846.09405557025, 1773.303375), (1845.91075982025, 1765.678375), (1845.726181, 1758.0)
(1845.726181, 1758.0), (1848.4727661655, 1758.0), (1851.2193513309999, 1758.0), (1853.9659364965, 1758.0), (1856.723519, 1758.0)
(1856.723519, 1758.0), (1861.3399439375, 1757.95715075), (1865.7756423431213, 1757.8406296109965), (1869.5285283803187, 1757.6683962703487), (1872.110429, 1757.45696)
(1872.110429, 1757.45696), (1876.1950430622917, 1757.2925502386272), (1878.317909114188, 1760.4858009402692), (1879.3128701289313, 1770.5537127977975), (1880.016114, 1791.023336)
(1880.016114, 1791.023336), (1880.4662284906265, 1803.6749872488883), (1880.945014576497, 1814.102551625309), (1881.3947807856284, 1821.2341817694194), (1881.761414, 1824.032639)
(1881.761414, 1824.032639), (1882.7370253649688, 1824.2358187826917), (1884.848194984019, 1824.3387126658172), (1887.7845116438675, 1824.3352365632004), (1891.25, 1824.218608)
(1891.25, 1824.218608), (1893.4353124999998, 1824.1127539599997), (1895.620625, 1824.0068999199998), (1897.8059375, 1823.9010458799999), (1900.0, 1823.794768)
(1900.0, 1823.794768), (1900.00207849575, 1822.511782538), (1900.004161161, 1821.2262233840001), (1900.00624382625, 1819.94066423), (1900.008339, 1818.647384)
(1900.008339, 1818.647384), (1899.656905612584, 1799.4263254423374), (1898.8094359732054, 1771.300612598547), (1897.8414013290262, 1745.5172042537583), (1897.145604, 1733.88472)
(1897.145604, 1733.88472), (1879.0636493732347, 1733.9121472692807), (1839.3481741608712, 1734.869093180418), (1798.7183846565058, 1736.1784781667222), (1779.443072, 1737.222044)
(1779.443072, 1737.222044), (1779.3507310379432, 1751.1816711728263), (1779.9649025082376, 1780.9227497822646), (1780.8681278615811, 1810.3614778562091), (1781.668531, 1824.272688)
(1781.668531, 1824.272688), (1782.5436086782222, 1824.561443072067), (1784.560076491152, 1824.7548472198546), (1787.4181481306844, 1824.8360511549934), (1790.832337, 1824.787732)
(1790.832337, 1824.787732), (1792.99708583425, 1824.7158709330001), (1795.1618346685, 1824.644009866), (1797.32658350275, 1824.572148799), (1799.5, 1824.5)
(1799.5, 1824.5), (1799.41734933, 1816.56732742625), (1799.334449462, 1808.61073724675), (1799.251383462, 1800.63820199675), (1799.167736, 1792.609859)
(1755.25, 1802.279466), (1752.44875, 1800.389904351), (1749.6418750000003, 1798.4965484015001), (1746.8293749999998, 1796.5993981515), (1744.0, 1794.690865)
(1744.0, 1794.690865), (1744.0, 1791.86843202725), (1744.0, 1789.04316812875), (1744.0, 1786.2150733045), (1744.0, 1783.367162)
(1744.0, 1783.367162), (1744.0, 1780.544728778), (1744.0, 1777.71946463), (1744.0, 1774.891369556), (1744.0, 1772.043458)
(1744.0, 1772.043458), (1746.8068749999998, 1769.930180525), (1749.6165624999999, 1767.8147855375), (1752.42625, 1765.6993905499999), (1755.25, 1763.573408)
(1755.25, 1763.573408), (1759.7014097554825, 1760.3389316331177), (1763.457575331167, 1757.831019132754), (1766.1352669568355, 1756.2912462766792), (1767.357748, 1755.959426)
(1767.357748, 1755.959426), (1768.1457825781247, 1758.543657203125), (1768.719361125, 1763.367336375), (1768.9326832693675, 1768.5623750805175), (1768.639829, 1772.298901)
(1768.639829, 1772.298901), (1768.005688784107, 1773.5568680996585), (1766.7347816842234, 1775.1611889738942), (1765.0115440255722, 1776.9050225384958), (1763.009825, 1778.59043)
(1763.009825, 1778.59043), (1759.5815943160433, 1781.2646547612014), (1758.4656568248802, 1782.953206540777), (1759.7063509242964, 1784.6099907439975), (1763.367731, 1787.209269)
(1763.367731, 1787.209269), (1766.8258247656252, 1790.07799175), (1768.827212375, 1793.40988675), (1769.7537156886722, 1798.264677957347), (1769.991308, 1805.75)
(1769.991308, 1805.75), (1769.584649344918, 1808.964847553294), (1767.676466510829, 1809.6279661535623), (1763.256977828476, 1807.4950025665946), (1755.25, 1802.279466)
(1769.0, 1805.139571), (1768.7688350729954, 1798.595924628354), (1767.8339826458725, 1794.2031084851058), (1765.830156908018, 1791.0521865536925), (1762.370615, 1788.211284)
(1762.370615, 1788.211284), (1758.6210029189685, 1785.2859049223387), (1757.3735070441899, 1782.9583098382661), (1758.6543064240896, 1780.505730460235), (1762.5, 1777.178101)
(1762.5, 1777.178101), (1763.87225, 1776.1063600275), (1765.245875, 1775.0335451662502), (1766.6195, 1773.960730305), (1768.0, 1772.882546)
(1768.0, 1772.882546), (1767.98248146375, 1771.33937120475), (1767.9649277849999, 1769.7931007729999), (1767.94737410625, 1768.24683034125), (1767.929715, 1766.691273)
(1767.929715, 1766.691273), (1767.677389394963, 1760.5774834565793), (1766.336651491371, 1758.3410427815934), (1762.7559110976752, 1759.8442809792236), (1755.719758, 1764.972933)
(1755.719758, 1764.972933), (1753.045178379, 1766.9865858734997), (1750.3679188185001, 1769.0022564352503), (1747.690659258, 1771.0179269970001), (1745.0, 1773.043686)
(1745.0, 1773.043686), (1745.0, 1775.6220026025), (1745.0, 1778.2003192049997), (1745.0, 1780.7786358075), (1745.0, 1783.367276)
(1745.0, 1783.367276), (1745.0, 1785.9455923527498), (1745.0, 1788.5239087055), (1745.0, 1791.10222505825), (1745.0, 1793.690865)
(1745.0, 1793.690865), (1747.8125, 1795.58801525), (1750.625, 1797.4851655), (1753.431875, 1799.3785214494999), (1756.25, 1801.279466)
(1756.25, 1801.279466), (1763.824437921875, 1806.339878640625), (1767.584698884466, 1808.400717918771), (1768.867103397277, 1807.8720884069496), (1769.0, 1805.139571)
(1777.0, 1700.618277), (1777.0, 1697.53213254225), (1777.0, 1694.44289265375), (1777.0, 1691.3505573345), (1777.0, 1688.236554)
(1777.0, 1688.236554), (1779.0604375, 1688.08852193025), (1781.120875, 1687.9404898604998), (1783.1813124999999, 1687.7924577907502), (1785.25, 1687.643833)
(1785.25, 1687.643833), (1808.6713431381816, 1686.746264428492), (1846.0135717703097, 1685.8283190241054), (1880.4660366492008, 1685.2373726208502), (1896.340478, 1685.300412)
(1896.340478, 1685.300412), (1897.1976630654117, 1686.061795946769), (1897.701928068974, 1687.9786788099173), (1897.9399479693348, 1691.7165706878138), (1898.0, 1697.968615)
(1898.0, 1697.968615), (1898.0, 1700.97345340375), (1898.0, 1703.9782918074998), (1898.0, 1706.98313021125), (1898.0, 1710.0)
(1898.0, 1710.0), (1897.1891249999999, 1710.005603271), (1896.3774375000003, 1710.0112121565), (1895.5657500000002, 1710.016821042), (1894.75, 1710.022458)
(1894.75, 1710.022458), (1889.6819339092172, 1710.1445881299435), (1878.2169118388183, 1710.4620802029685), (1861.9807727897944, 1710.9290220525381), (1842.5, 1711.502546)
(1842.5, 1711.502546), (1822.9927874414866, 1712.0653517043816), (1805.6573926527376, 1712.5330148579187), (1792.4242627142578, 1712.8550383451366), (1785.25, 1712.980088)
(1785.25, 1712.980088), (1783.1936875000001, 1712.985051066), (1781.1332499999999, 1712.9900240880002), (1779.0728124999998, 1712.99499711), (1777.0, 1713.0)
(1777.0, 1713.0), (1777.0, 1709.91385554225), (1777.0, 1706.82461565375), (1777.0, 1703.7322803345), (1777.0, 1700.618277)
(1842.5, 1710.502546), (1861.8147090037626, 1709.9326996505763), (1877.9703024506375, 1709.4648892142854), (1889.3158203125, 1709.146194109375), (1894.25, 1709.022458)
(1894.25, 1709.022458), (1894.936125, 1709.016854729), (1895.6229375000003, 1709.0112458435), (1896.3097500000001, 1709.005636958), (1897.0, 1709.0)
(1897.0, 1709.0), (1897.0, 1706.1336250000002), (1897.0, 1703.2615), (1897.0, 1700.389375), (1897.0, 1697.5)
(1897.0, 1697.5), (1897.0, 1694.633625), (1897.0, 1691.7615), (1897.0, 1688.8893750000002), (1897.0, 1686.0)
(1897.0, 1686.0), (1894.5698125, 1685.997564329), (1892.1347500000002, 1685.995123772), (1889.6996875, 1685.992683215), (1887.25, 1685.990228)
(1887.25, 1685.990228), (1866.9974210294308, 1686.2961585596297), (1835.4505730469914, 1687.040512501244), (1804.369437073219, 1687.9211585811954), (1786.25, 1688.61805)
(1786.25, 1688.61805), (1784.1936875000001, 1688.7580008840002), (1782.1332499999999, 1688.898232512), (1780.0728125, 1689.03846414), (1778.0, 1689.179538)
(1778.0, 1689.179538), (1778.0, 1692.0292431922499), (1778.0, 1694.8789483844998), (1778.0, 1697.725801019), (1778.0, 1700.589769)
(1778.0, 1700.589769), (1778.0, 1703.4394741922497), (1778.0, 1706.2891793845), (1778.0, 1709.136032019), (1778.0, 1712.0)
(1778.0, 1712.0), (1779.9355625, 1711.995026978), (1781.871125, 1711.9900539559999), (1783.8066875, 1711.985080934), (1785.75, 1711.980088)
(1785.75, 1711.980088), (1792.6666106270127, 1711.8564218087959), (1805.7098374407765, 1711.5354330924843), (1822.9189613406438, 1711.0685096727586), (1842.5, 1710.502546)
(1775.496817, 1651.947019), (1775.2620879687302, 1647.2389471542047), (1775.155961173404, 1643.2813842534335), (1775.1841440274245, 1640.5004753459893), (1775.352731, 1639.313936)
(1775.352731, 1639.313936), (1777.395468015625, 1639.0484568749998), (1782.528544125, 1638.75444925), (1789.960442106696, 1638.4682220433356), (1798.966417, 1638.223914)
(1798.966417, 1638.223914), (1804.7248127500002, 1638.0964347499998), (1810.4832085, 1637.9689555), (1816.2300874585, 1637.8417312085), (1822.0, 1637.713997)
(1822.0, 1637.713997), (1822.0, 1634.177356874), (1822.0, 1630.633615061), (1822.0, 1627.0863224045002), (1822.0, 1623.510623)
(1822.0, 1623.510623), (1821.9487694044947, 1617.299457631159), (1821.8086712312952, 1610.8111033768691), (1821.600617681657, 1604.8166521724036), (1821.344426, 1600.07148)
(1821.344426, 1600.07148), (1821.1810244297503, 1597.7694643275001), (1821.0172950730002, 1595.46283077), (1820.85356571625, 1593.1561972125), (1820.688853, 1590.83571)
(1820.688853, 1590.83571), (1814.9211427187502, 1591.0140197212502), (1809.13604235625, 1591.19286705975), (1803.33934860625, 1591.37207280975), (1797.502078, 1591.552533)
(1797.502078, 1591.552533), (1791.7343679675, 1591.73084297), (1785.9492678544998, 1591.909690558), (1780.1525743544998, 1592.088896558), (1774.315304, 1592.269357)
(1774.315304, 1592.269357), (1774.1426979469998, 1589.2151728), (1773.9697452955002, 1586.1548557), (1773.79661934475, 1583.0914721499998), (1773.622107, 1580.003557)
(1773.622107, 1580.003557), (1773.396783535793, 1575.2157399672337), (1773.2934498115465, 1571.197555021426), (1773.3177431705217, 1568.3833462017726), (1773.476019, 1567.190647)
(1773.476019, 1567.190647), (1792.9172250421402, 1566.292357245674), (1834.3534347629488, 1565.1183456578617), (1874.925862313053, 1564.2354110725357), (1893.50357, 1564.170236)
(1893.50357, 1564.170236), (1894.221509855418, 1568.3105567105024), (1894.6846460234601, 1576.4140657502749), (1894.7589429492975, 1584.417420405648), (1894.309002, 1588.309027)
(1894.309002, 1588.309027), (1891.9633809309987, 1588.5979556256584), (1886.281022765966, 1588.9396335421043), (1878.0854412362282, 1589.292154262851), (1868.163994, 1589.614035)
(1868.163994, 1589.614035), (1861.9044504925, 1589.7878386149998), (1855.6260339894998, 1589.962166261), (1849.3350354895001, 1590.136843261), (1843.0, 1590.312743)
(1843.0, 1590.312743), (1843.002173, 1594.8361502499997), (1843.004343827, 1599.35503409275), (1843.006512481, 1603.8693945282498), (1843.008692, 1608.406372)
(1843.008692, 1608.406372), (1843.0617954785034, 1615.8522437949327), (1843.199763145229, 1622.7294757619743), (1843.4012217792122, 1628.270752908771), (1843.64635, 1631.736211)
(1843.64635, 1631.736211), (1843.8032770169998, 1633.0426456444998), (1843.9603612755, 1634.35038934175), (1844.117445534, 1635.658133039), (1844.275316, 1636.972422)
(1844.275316, 1636.972422), (1850.7149036545, 1636.81139738625), (1857.1480581545, 1636.65053363625), (1863.5683463455, 1636.4899916137501), (1870.007934, 1636.328967)
(1870.007934, 1636.328967), (1876.44752190475, 1636.1679426365), (1882.88067665475, 1636.0070791365), (1889.3009650952501, 1635.8465373635), (1895.740553, 1635.685513)
(1895.740553, 1635.685513), (1895.92395266675, 1638.6207333415), (1896.1073523334999, 1641.5559536829999), (1896.290568417, 1644.4882358660002), (1896.474886, 1647.438147)
(1896.474886, 1647.438147), (1896.6978768372746, 1652.1641150520845), (1896.742615413199, 1656.0759873535926), (1896.613698385623, 1658.8286182725585), (1896.313333, 1660.086667)
(1896.313333, 1660.086667), (1881.7099846418469, 1660.9911306361275), (1848.2473622520533, 1662.282601306772), (1810.2200299252584, 1663.4616365034149), (1782.860503, 1663.993156)
(1782.860503, 1663.993156), (1781.20560837275, 1663.994861867), (1779.5473939970002, 1663.9965711559998), (1777.8891796212502, 1663.998280445), (1776.221006, 1664.0)
(1776.221006, 1664.0), (1776.04050189175, 1660.9957944857501), (1775.85981673625, 1657.98857572625), (1775.6789505335, 1654.9783437214999), (1775.496817, 1651.947019)
(1842.443906, 1661.491832), (1862.7782540618111, 1660.8422470825246), (1879.468073146932, 1660.1765846232338), (1890.853367913682, 1659.5723708834867), (1895.296758, 1659.103242)
(1895.296758, 1659.103242), (1895.6045163126523, 1657.9384038338974), (1895.7400285993076, 1655.419104655422), (1895.6983786217963, 1651.8327280086019), (1895.472722, 1647.440472)
(1895.472722, 1647.440472), (1895.2900262365, 1644.760081368), (1895.106963982, 1642.074313824), (1894.9239017275, 1639.38854628), (1894.73974, 1636.686648)
(1894.73974, 1636.686648), (1888.3401599437498, 1636.8510889137501), (1881.9212846712499, 1637.0160256292502), (1875.4895459212498, 1637.1812928792501), (1869.012785, 1637.347717)
(1869.012785, 1637.347717), (1862.6132051924997, 1637.512157665), (1856.1943301694998, 1637.677094131), (1849.7625916695, 1637.842361131), (1843.285831, 1638.008785)
(1843.285831, 1638.008785), (1843.125584187, 1636.475627313), (1842.9650159159999, 1634.939394084), (1842.804447645, 1633.403160855), (1842.642915, 1631.857701)
(1842.642915, 1631.857701), (1842.394436556574, 1628.058550555671), (1842.190081546095, 1622.2151566509933), (1842.0514177958623, 1615.1142595676322), (1842.0, 1607.512085)
(1842.0, 1607.512085), (1842.0, 1602.981646532), (1842.0, 1598.4421107980002), (1842.0, 1593.8980264310003), (1842.0, 1589.317553)
(1842.0, 1589.317553), (1848.28992939575, 1589.14664801575), (1854.57357514575, 1588.9759137657502), (1860.84465360425, 1588.80552098425), (1867.134583, 1588.634616)
(1867.134583, 1588.634616), (1876.9825551751064, 1588.3199595912304), (1885.1890193313805, 1587.9689806225438), (1890.8939709387394, 1587.6252249143113), (1893.27693, 1587.328848)
(1893.27693, 1587.328848), (1893.751711491777, 1583.7849101775907), (1893.7070252503422, 1576.4904906156382), (1893.261694915725, 1569.0730857349736), (1892.532683, 1565.19935)
(1892.532683, 1565.19935), (1874.4871907624934, 1565.246016152041), (1834.6742793566632, 1566.104388206289), (1793.8604794317737, 1567.2615575155633), (1774.50106, 1568.165607)
(1774.50106, 1568.165607), (1774.3401930404916, 1569.267695782131), (1774.3110168114533, 1571.8598836944245), (1774.4092553851183, 1575.555465987729), (1774.631761, 1579.986326)
(1774.631761, 1579.986326), (1774.8026689209998, 1582.80028547375), (1774.973576842, 1585.6142449475), (1775.144313684, 1588.425387645), (1775.316077, 1591.253431)
(1775.316077, 1591.253431), (1781.1246612500001, 1591.0725722500001), (1786.9332454999999, 1590.8917135000002), (1792.7302125815, 1590.7112164675), (1798.550414, 1590.529996)
(1798.550414, 1590.529996), (1804.3589984999999, 1590.349137), (1810.167583, 1590.168278), (1815.964550331, 1589.987780718), (1821.784752, 1589.80656)
(1821.784752, 1589.80656), (1821.954424158, 1593.1399033199998), (1822.1240963159999, 1596.4732466399998), (1822.2935986319999, 1599.80325328), (1822.46412, 1603.15328)
(1822.46412, 1603.15328), (1822.7027131653235, 1609.2099919849275), (1822.8495090524407, 1615.817270143364), (1822.8930770238117, 1622.1697882840672), (1822.821744, 1627.5)
(1822.821744, 1627.5), (1822.7413884359999, 1630.24725), (1822.6610328719999, 1632.9944999999998), (1822.5806773079998, 1635.7417500000001), (1822.5, 1638.5)
(1822.5, 1638.5), (1816.83484237875, 1638.65119945375), (1811.15260388025, 1638.80285478525), (1805.4589781302498, 1638.95481403525), (1799.725497, 1639.107837)
(1799.725497, 1639.107837), (1790.8774640385147, 1639.388732320316), (1783.5127061159787, 1639.7076610371566), (1778.4140021042394, 1640.025465479503), (1776.362683, 1640.303983)
